list_user_id,list_song_id,date_time_listened
3969,4965,2024-02-21 09:24:29
895,4337,2011-10-23 00:53:48
872,4224,2020-07-08 20:02:06
203,3204,2020-05-08 19:55:59
175,3994,2011-07-31 18:57:11
4418,4392,2012-01-03 13:25:28
4383,5633,2011-06-05 13:02:08
4000,5130,2011-01-29 05:48:28
783,5081,2017-02-17 03:26:40
2891,5319,2016-05-25 05:17:06
3261,3462,2017-07-31 07:58:13
1322,4673,2015-10-22 23:58:20
2649,4513,2017-11-23 06:08:37
1904,6135,2016-01-16 06:28:52
3730,5136,2013-04-07 05:40:57
2272,3758,2023-04-28 14:17:16
2629,3724,2015-09-28 19:26:13
3324,4851,2012-01-01 02:31:48
1313,4261,2014-10-03 22:45:33
4942,2359,2025-03-12 08:21:49
4090,3771,2013-01-29 18:22:05
2006,4800,2025-11-04 02:55:49
2417,4284,2015-02-26 15:44:10
3478,3985,2012-11-13 04:44:50
2217,4656,2024-11-04 22:30:31
1450,4819,2015-09-19 16:26:03
1982,2804,2020-04-11 13:20:06
2862,3956,2018-07-20 20:18:21
634,5418,2016-12-18 10:28:57
789,4502,2014-03-16 04:30:52
1826,4562,2023-03-06 06:38:30
3192,5962,2022-03-24 21:51:27
174,5471,2019-06-06 22:41:29
3130,5912,2013-07-24 06:25:31
3879,4044,2022-10-27 14:55:11
2496,4521,2023-10-17 02:55:52
1524,5292,2015-02-27 22:10:36
1512,3386,2013-11-06 01:35:13
2007,3993,2016-03-18 18:52:24
2004,3950,2020-09-04 22:07:13
2974,3821,2014-11-27 00:08:34
3278,3505,2016-12-09 04:09:48
4781,5415,2018-08-20 21:47:46
4429,4645,2015-01-03 07:51:43
509,3523,2011-10-30 14:04:50
4355,5138,2021-05-04 08:24:53
215,5072,2015-10-15 15:03:11
2196,4258,2014-02-02 13:08:20
3949,3898,2017-04-27 15:32:41
695,5141,2014-04-13 04:29:50
4956,4135,2021-04-15 04:56:55
2527,4207,2010-11-23 08:16:03
4046,4921,2023-04-25 00:59:25
2985,4361,2013-10-30 07:34:25
2375,3889,2025-08-26 12:13:02
1523,3293,2022-03-15 16:59:25
3639,3707,2025-12-23 14:49:37
190,4389,2015-01-29 19:16:09
839,4300,2014-11-03 06:16:39
471,4376,2019-07-16 20:27:29
3361,3865,2024-07-02 11:44:38
967,4582,2014-04-22 22:39:18
142,3723,2018-02-28 22:02:53
1278,5501,2017-01-14 04:18:59
1847,5193,2011-10-23 10:38:49
3465,4112,2012-07-13 18:24:53
1836,4459,2020-06-15 19:08:50
3704,4494,2011-08-19 18:24:37
4689,4041,2023-05-05 02:32:17
235,4472,2011-02-17 09:45:26
4031,3997,2020-03-28 03:29:45
2749,4572,2011-01-08 23:09:34
4863,4602,2022-07-31 03:41:05
4922,5542,2011-06-13 07:35:51
1735,4111,2024-02-19 07:35:29
2733,4142,2020-07-28 15:43:24
2189,3770,2019-05-07 20:58:27
3165,4208,2024-06-21 14:35:52
1562,4391,2016-10-10 14:28:14
1999,4266,2016-12-12 16:04:13
3095,4927,2023-04-09 14:32:07
1832,3597,2010-07-31 13:26:15
3677,4335,2010-03-20 21:41:53
2526,4118,2020-09-16 19:45:31
3155,3786,2013-06-08 22:14:36
1249,4969,2016-04-14 17:11:55
1529,4307,2017-03-22 13:02:19
4796,4087,2015-04-14 15:51:58
669,5514,2010-02-10 14:49:37
4158,3846,2018-04-11 19:33:48
4950,4732,2013-07-06 09:26:31
696,4150,2021-09-25 11:48:52
3384,5070,2016-02-06 10:06:52
2441,5017,2017-11-15 09:31:25
3928,4744,2018-03-18 11:41:38
1638,4350,2012-05-24 07:13:22
2011,5558,2014-11-24 20:39:28
4120,4436,2024-07-01 11:56:51
2861,5057,2014-12-18 16:11:23
1933,4738,2023-08-04 05:58:14
1852,4790,2016-05-13 21:12:17
1527,4773,2016-12-27 18:41:43
3214,3804,2019-06-04 22:40:42
2880,3788,2019-04-14 08:19:06
4465,4630,2025-05-01 07:13:18
3012,4908,2023-12-05 06:13:36
1297,4061,2020-12-07 16:53:15
2188,3679,2010-09-28 00:48:25
4162,4841,2025-06-17 03:41:28
2315,3856,2013-05-25 18:34:40
4919,3267,2015-04-01 18:26:22
2354,5692,2017-12-06 05:47:00
1096,2854,2011-12-07 06:21:50
3752,4036,2020-04-20 14:26:47
4429,3514,2017-08-26 13:35:46
2993,3723,2015-07-22 22:04:21
3961,5073,2022-01-04 11:01:04
678,4126,2025-04-14 06:28:51
3494,4832,2025-11-02 07:23:39
3342,5530,2018-12-07 09:55:51
3489,4743,2018-03-28 22:00:32
2269,3818,2021-12-09 16:00:21
1939,5230,2013-04-20 08:18:05
4895,5148,2024-08-13 16:43:27
3355,5831,2016-04-16 23:27:03
2581,4616,2023-03-12 02:20:56
950,5006,2018-10-22 18:29:18
1847,4500,2017-10-31 13:30:04
1338,5399,2019-01-17 05:48:56
3250,3725,2016-11-07 10:18:08
2059,4779,2013-11-28 08:22:56
3349,5027,2025-10-08 07:49:43
1020,3071,2017-11-09 05:57:05
4299,3478,2024-02-29 10:03:25
1310,3893,2012-09-23 15:23:12
4350,2718,2012-04-11 14:36:32
1514,5142,2013-04-06 20:17:17
28,5156,2013-09-18 00:07:00
375,4323,2016-11-17 21:17:04
4710,5426,2015-07-26 12:54:41
2940,5364,2015-01-26 16:14:47
4486,3902,2017-12-15 10:30:23
4463,3261,2024-12-09 15:24:58
1434,5067,2013-02-24 09:21:10
2712,4542,2013-01-07 17:14:06
3918,4378,2013-10-06 06:39:46
1920,5145,2013-09-12 20:56:27
2868,4326,2023-08-23 04:07:03
631,4429,2018-09-02 10:33:06
1627,3752,2019-07-24 22:20:04
846,4409,2013-04-24 21:39:17
723,4916,2025-06-01 18:17:46
3150,4832,2012-01-05 06:51:41
2999,4141,2013-11-10 19:56:57
123,4043,2013-07-17 14:41:23
4207,5047,2013-07-05 08:48:50
3910,5230,2021-06-05 10:57:15
3957,3887,2025-07-29 06:06:31
2043,5529,2018-06-27 13:22:23
269,4278,2018-09-22 03:13:27
473,3642,2020-07-23 08:56:58
3803,4124,2013-10-09 02:22:36
3152,4345,2010-06-23 19:36:06
2726,4200,2016-09-15 00:26:54
1084,3698,2023-08-15 16:03:45
3476,3223,2017-11-18 19:58:16
4670,4156,2016-05-29 02:25:15
3463,4540,2021-10-01 14:05:15
2878,5017,2021-09-09 12:07:19
2565,3549,2018-07-12 19:08:22
526,5291,2025-03-28 07:37:30
2303,4246,2018-06-26 05:08:43
2534,4873,2015-06-16 11:06:25
856,3229,2014-10-14 20:18:47
3970,3080,2013-02-10 00:45:19
3030,3748,2020-02-13 21:43:03
4920,4650,2013-01-25 06:03:18
2069,4327,2010-05-01 10:27:49
2838,3254,2022-11-26 12:48:38
585,3771,2017-10-18 09:21:07
3403,3567,2010-11-20 09:07:14
2013,3052,2017-12-30 02:11:54
130,4515,2020-11-07 08:18:34
4131,3413,2018-07-11 02:16:13
4277,4049,2018-08-06 01:51:50
1900,4216,2023-05-11 03:46:26
1821,6470,2021-03-27 23:04:42
674,4597,2024-03-29 04:43:17
4178,5239,2012-06-12 09:24:52
3664,5558,2019-03-01 13:39:23
396,3839,2023-08-05 21:43:26
218,4345,2010-01-06 11:34:24
3882,5053,2017-01-03 21:22:07
1405,5062,2024-12-28 13:45:46
4999,3304,2021-07-26 04:06:23
137,3755,2015-11-25 01:43:04
1104,2984,2020-07-29 14:29:45
1406,4002,2019-01-01 09:06:01
1953,5646,2012-06-03 08:17:49
581,3768,2022-06-21 15:20:17
3599,4390,2021-07-24 22:17:08
4376,5247,2014-04-09 04:55:57
644,3284,2020-11-09 16:06:32
1754,5287,2019-03-17 11:54:29
771,4509,2013-12-28 18:59:12
3061,5043,2024-08-31 03:27:04
3464,4205,2016-11-24 06:59:15
3358,6042,2023-07-18 13:11:18
3130,3443,2023-01-10 00:32:04
4168,3415,2012-10-26 10:35:08
3580,4115,2022-03-26 05:23:24
605,3860,2024-10-22 11:10:35
4170,3840,2015-09-27 13:15:22
4064,4214,2023-03-26 23:10:45
4243,3073,2025-03-04 06:39:12
3921,4111,2012-04-07 01:51:59
2958,4174,2012-08-15 18:15:45
4151,4100,2015-02-14 21:28:50
3875,4282,2016-07-10 01:20:41
1066,4754,2017-12-10 17:19:03
745,4777,2016-07-09 01:21:24
4376,4558,2012-01-20 14:02:25
3043,6603,2021-10-24 15:06:55
1645,4326,2010-05-16 10:01:49
105,5208,2024-11-24 04:27:33
3518,5107,2021-05-07 00:51:28
905,4034,2017-09-11 23:54:17
2235,4441,2022-03-26 18:18:52
1089,4128,2012-11-03 10:39:49
1978,4902,2018-07-09 05:37:00
3369,5736,2019-04-03 18:49:06
1534,4249,2020-12-26 02:25:35
3693,5029,2015-11-21 05:43:20
3810,3869,2021-04-22 22:46:19
2558,4787,2012-07-30 13:56:32
1252,3656,2023-12-22 17:30:55
1249,4400,2025-10-11 06:14:39
1883,4820,2024-10-23 22:20:58
2070,4168,2021-04-10 12:45:37
2179,4191,2025-05-12 02:28:35
2444,5585,2012-05-06 06:58:27
2806,5032,2013-11-30 20:01:17
1441,4969,2021-06-06 12:41:41
3324,4819,2018-03-10 10:16:22
205,5535,2019-08-23 03:31:11
591,4089,2013-02-01 03:33:21
4547,4082,2012-06-20 11:18:13
1539,5095,2016-08-25 22:48:10
3877,5472,2012-07-01 07:30:18
4893,4904,2018-06-11 02:52:50
830,3983,2023-06-25 18:52:07
3849,5090,2018-03-12 09:24:47
2158,3900,2025-09-18 16:12:57
3158,4228,2024-01-26 19:09:28
1186,4861,2017-06-03 01:34:47
4770,3996,2017-02-24 16:50:10
4798,3617,2014-10-11 14:55:16
3726,4718,2025-11-10 13:43:40
287,5411,2013-03-16 06:22:32
2993,5369,2011-09-21 04:12:02
4804,3872,2011-08-29 17:24:19
3489,4246,2023-10-10 11:30:12
3898,4573,2018-01-17 08:48:09
3914,4062,2016-10-15 09:00:06
1029,4791,2012-10-26 08:01:38
4189,3738,2021-07-07 07:35:56
58,3944,2019-11-03 15:42:24
2286,6244,2018-11-26 20:39:04
1027,4102,2021-04-08 20:43:26
1661,4743,2015-03-12 18:23:10
572,4431,2018-02-03 07:13:21
499,4237,2013-06-24 09:19:50
2801,4915,2018-05-18 17:21:25
865,4321,2010-03-25 16:38:17
4445,4089,2014-10-02 12:02:06
22,4927,2021-03-02 13:00:47
3622,5057,2025-11-26 06:21:33
4407,3692,2020-08-30 06:09:24
2820,4709,2014-04-11 19:39:04
4513,4006,2024-06-28 07:02:24
2222,3325,2019-11-06 00:39:14
4387,3638,2012-05-21 04:40:19
1665,2999,2010-12-31 01:02:57
4199,3171,2013-04-20 21:44:20
2208,4793,2022-01-22 17:40:30
4315,2978,2010-05-12 23:17:38
3328,4144,2025-07-12 03:38:55
4084,3757,2015-08-30 19:49:00
33,3817,2012-05-27 15:16:28
1829,5022,2021-04-05 19:40:56
4264,3132,2023-03-16 05:16:29
3193,5140,2019-12-29 00:12:34
4826,4531,2011-10-08 11:36:10
2305,5235,2018-06-11 18:00:17
141,4594,2019-01-04 18:11:40
86,4924,2018-04-06 15:34:34
3196,5672,2017-03-05 19:05:57
3095,4809,2022-11-02 16:54:31
3851,4214,2025-05-16 19:12:29
1253,3782,2023-12-01 04:12:17
3668,4747,2016-08-14 16:13:18
3319,3230,2016-04-22 13:32:44
2059,5873,2016-06-24 12:41:12
4604,4207,2013-01-13 18:14:33
796,4631,2025-09-16 00:50:12
2747,5344,2018-08-05 04:45:47
1193,3394,2013-09-01 11:00:05
335,4284,2018-07-16 19:45:31
797,4636,2014-10-05 05:51:20
2307,4659,2021-07-20 23:34:49
2569,3546,2012-07-26 17:25:50
1836,5416,2023-03-17 02:16:38
4091,4408,2011-04-24 22:40:23
4057,4230,2015-09-04 09:02:17
2732,4947,2025-03-14 22:18:26
726,6009,2019-04-15 11:34:40
3461,4830,2016-09-04 08:03:26
831,4784,2016-02-13 04:47:29
1839,4894,2017-01-21 16:23:09
309,4787,2015-11-30 15:26:14
2142,3922,2025-01-24 14:53:18
2547,3870,2011-02-07 18:31:29
2919,3374,2012-04-20 02:04:11
2496,4073,2013-01-22 22:11:01
2802,4951,2017-08-21 11:16:04
3038,4452,2012-03-14 01:58:39
255,3872,2012-10-26 07:04:27
4174,3644,2022-09-13 20:32:58
947,4668,2025-07-31 10:27:22
3748,5655,2020-02-02 15:43:37
125,4391,2021-12-14 10:08:10
4656,4158,2024-02-05 09:13:41
1747,6289,2010-01-25 23:30:08
2975,4725,2015-12-19 18:51:07
3961,3349,2011-06-07 08:41:06
4576,3830,2023-05-16 12:16:33
3826,4456,2025-04-13 15:31:26
706,6447,2024-04-17 21:35:34
1203,3723,2025-01-30 03:07:51
3281,4130,2025-11-11 19:45:40
3746,6290,2013-01-18 18:53:50
3427,4559,2018-07-02 00:10:29
405,4020,2020-08-09 02:40:42
4410,3912,2011-03-18 08:07:15
1708,5408,2024-12-22 21:54:32
3963,4301,2021-01-30 02:18:06
2096,4774,2017-04-05 19:26:04
1017,4909,2013-10-26 09:25:37
3299,4042,2023-08-03 23:13:18
2203,2455,2014-01-29 10:11:43
2917,4319,2022-03-10 23:05:15
4878,5303,2010-05-13 06:50:20
1581,4092,2011-03-13 14:32:18
3484,4845,2015-06-12 05:28:00
2568,4391,2018-07-23 03:58:22
4143,6030,2013-08-23 02:05:34
2524,4298,2015-01-16 15:57:42
473,3143,2021-01-02 23:00:15
1858,2610,2012-02-11 09:56:49
2080,4477,2011-04-11 18:09:43
359,4074,2012-06-08 22:29:32
2881,6005,2020-10-26 22:39:36
2881,3043,2024-09-23 16:58:11
3476,4873,2022-03-25 09:15:58
1810,3870,2013-04-23 06:09:55
2290,5295,2025-06-28 20:47:12
2452,3578,2016-06-02 05:15:17
492,3055,2023-11-02 09:24:38
1001,5547,2023-12-24 11:27:13
2864,3807,2013-04-10 11:47:26
2508,5529,2020-09-10 02:58:38
4148,4716,2014-09-22 01:03:53
1280,4671,2023-04-03 23:14:46
1927,3285,2020-04-21 00:40:35
2427,4895,2022-05-07 08:41:58
299,4235,2019-07-31 21:05:53
4348,2926,2020-11-04 05:10:34
3177,6324,2018-04-03 04:15:17
4176,4545,2023-11-14 13:22:01
1797,4925,2016-05-30 05:34:47
2095,3741,2014-09-12 11:40:48
622,5450,2014-08-12 12:57:16
3229,4428,2019-11-03 10:08:31
3790,6122,2024-01-19 03:12:47
1004,3937,2014-09-17 00:53:28
929,4076,2011-01-17 12:48:05
1716,4005,2010-05-07 02:26:22
684,3910,2023-12-11 15:31:26
2527,5479,2021-12-18 22:46:48
1331,4842,2010-03-15 17:56:17
970,3997,2015-11-27 11:17:26
2944,5339,2022-07-28 14:07:27
465,5206,2015-03-11 01:09:19
826,4367,2011-07-21 09:29:56
3145,5525,2013-03-10 05:11:02
75,3521,2014-11-21 11:46:03
2364,5509,2019-12-04 21:03:34
637,4450,2012-04-23 05:45:11
471,4718,2015-09-15 17:06:18
1286,4186,2011-11-12 14:27:32
2732,4811,2023-09-17 12:38:59
4156,4121,2018-11-29 17:35:31
4371,3980,2015-05-26 06:33:03
1213,3818,2015-02-25 13:58:04
1360,3811,2021-09-15 19:22:38
2855,5309,2010-04-14 13:41:47
1421,4258,2023-08-15 10:10:12
604,4915,2017-05-15 08:53:23
4391,5076,2011-10-20 08:38:51
4050,5743,2020-07-02 11:58:24
3512,5377,2015-11-24 19:42:33
948,4897,2011-07-09 21:56:26
4458,5246,2019-12-31 21:28:32
1625,5630,2019-09-08 12:21:04
2106,5292,2022-09-03 00:38:53
3395,4711,2023-01-29 18:04:33
3724,4917,2018-06-19 15:55:55
84,4320,2011-12-18 13:11:27
805,6270,2024-05-29 08:37:43
1111,4354,2010-12-21 06:17:26
4354,5890,2025-10-16 04:24:31
2226,5711,2018-01-06 02:28:32
1487,3515,2023-11-07 00:08:56
1118,5128,2015-02-25 00:43:03
3697,3201,2013-03-27 07:20:53
4600,4724,2011-06-14 20:09:58
3730,5148,2011-10-17 20:01:59
1013,5384,2023-01-14 00:37:31
1387,4824,2022-12-28 19:46:16
4220,3723,2014-09-10 13:36:15
449,4489,2021-09-08 12:36:21
1187,5601,2014-08-05 11:34:48
1807,4772,2025-09-13 17:43:46
2276,5227,2023-05-01 16:20:50
1300,4288,2022-04-29 05:22:20
412,4471,2024-01-29 16:18:02
4306,4416,2012-06-11 14:23:24
1347,4153,2025-10-28 08:44:55
1694,4691,2023-08-21 05:52:51
1256,3425,2015-06-26 20:45:47
3016,2881,2020-02-24 02:50:43
3667,4713,2015-07-18 20:11:56
3062,4039,2025-08-01 12:05:44
134,4949,2025-09-26 09:46:26
3587,5220,2023-05-31 02:24:31
2216,4690,2014-06-15 18:43:15
3836,3952,2010-12-29 23:05:26
2105,4841,2020-09-23 00:18:08
4964,4125,2022-05-19 16:05:19
2142,3576,2015-05-02 21:44:54
2492,4194,2024-05-22 16:14:38
4233,4570,2014-09-15 01:04:57
2360,3981,2025-12-26 03:42:48
1101,5549,2021-08-31 16:12:54
2832,5724,2023-09-24 17:09:07
2836,3859,2010-07-31 05:59:39
2444,4885,2019-01-05 07:10:48
735,2535,2016-10-21 00:54:00
1947,4024,2012-06-23 07:24:50
602,4050,2021-08-07 07:54:54
3792,3291,2013-12-13 06:37:03
3664,3189,2019-07-10 15:48:22
3656,4759,2012-07-17 17:02:16
2374,4814,2020-05-07 18:53:14
2020,4346,2018-04-27 03:57:54
3048,5091,2018-11-02 07:01:55
487,3410,2024-06-15 04:24:16
2071,3897,2011-11-27 17:25:02
4701,4849,2010-09-14 14:37:20
2056,4080,2013-12-30 22:55:19
2243,4866,2025-02-09 05:34:07
908,4890,2020-12-19 20:37:24
3613,3932,2022-10-31 07:07:59
2948,2840,2025-12-24 01:16:53
2282,5155,2016-01-07 05:54:31
826,4108,2011-04-25 23:05:07
4030,4437,2017-06-17 18:52:38
4270,3409,2020-08-11 10:39:32
1253,4621,2024-02-26 20:52:47
151,3480,2013-03-13 09:49:13
700,4112,2018-05-04 22:10:14
4979,3790,2018-04-26 16:24:01
210,3705,2015-01-15 15:32:39
4276,3666,2015-08-18 12:00:52
1858,5864,2024-09-05 00:08:21
3094,5394,2010-09-13 21:06:08
1860,3133,2020-05-24 21:11:32
3420,2432,2023-03-06 18:33:09
2024,6059,2023-08-15 06:11:28
360,5008,2013-11-23 20:56:23
1752,6039,2017-07-15 22:27:09
4124,4102,2024-08-22 05:36:05
4191,4952,2017-09-01 16:32:36
846,4735,2019-08-10 18:08:28
212,4262,2022-09-02 03:25:26
4712,3961,2018-04-01 09:40:51
436,2900,2010-03-15 12:43:11
4877,2651,2020-12-03 20:07:20
596,4251,2013-12-09 15:58:12
4208,5748,2021-10-22 12:54:36
1924,5603,2013-02-21 22:54:51
1001,3983,2017-09-24 17:43:53
1531,4722,2013-02-23 11:26:16
4246,3370,2022-12-24 23:40:06
881,3674,2012-04-12 21:52:54
545,4291,2015-04-23 21:43:34
1094,4874,2011-07-31 20:25:27
66,5718,2021-04-18 04:17:36
199,3451,2014-04-16 18:15:51
249,4898,2013-12-17 13:41:34
64,4686,2014-12-19 02:50:54
2219,4839,2016-09-01 08:46:45
1622,3510,2020-02-12 07:39:35
4008,5699,2016-10-16 17:39:03
3929,4994,2020-07-21 11:36:58
4021,5847,2020-07-18 03:00:53
145,4754,2015-06-17 17:24:45
1646,5612,2015-04-26 17:19:06
1164,5860,2012-11-02 17:50:37
3582,4373,2011-09-03 03:46:05
3423,3244,2020-08-03 23:30:30
4357,4181,2022-06-17 09:16:09
2537,4200,2013-03-14 08:28:59
4575,4564,2022-08-28 13:31:38
4342,4240,2013-10-13 03:12:22
4590,3465,2012-01-09 05:45:12
3668,4183,2021-01-12 17:15:04
3965,3847,2022-01-28 13:42:15
4121,4920,2016-06-25 03:47:27
4903,3538,2022-01-07 19:11:27
987,2810,2014-01-30 13:11:33
4476,3674,2019-07-24 14:43:06
2255,4034,2024-10-05 18:48:16
2797,5124,2022-07-25 07:05:08
4152,4102,2018-02-13 02:05:10
447,5013,2017-08-24 23:46:00
1331,3307,2014-01-13 17:15:32
3587,3764,2013-04-17 02:45:11
1670,3521,2010-09-08 15:05:45
4302,5402,2017-03-11 07:38:35
3766,3920,2021-03-22 03:54:09
3540,4858,2020-10-31 15:09:54
4100,4957,2011-04-26 20:09:48
2832,2849,2015-03-28 00:37:21
3473,5185,2012-09-02 07:37:20
515,4778,2016-03-16 14:44:30
3132,4677,2024-07-28 18:55:49
1294,4454,2022-09-20 23:46:42
3510,4507,2011-01-15 13:49:21
4779,5068,2020-02-24 19:53:11
2585,4847,2012-04-14 07:43:37
3976,4554,2023-11-03 19:19:09
4865,4316,2022-03-31 22:53:56
4352,4835,2023-06-20 02:18:49
3225,3726,2022-10-13 20:17:55
3014,3060,2021-11-13 17:13:21
3106,4473,2023-02-21 16:19:13
2488,3786,2022-11-27 06:50:37
1973,4669,2024-10-18 11:21:04
2170,4847,2014-11-23 04:32:37
841,4656,2015-05-04 22:23:44
1764,4236,2024-09-11 07:39:23
4463,4992,2013-10-23 10:59:44
3321,4133,2016-07-05 13:51:43
1995,5637,2011-09-03 04:02:37
1236,2788,2019-09-10 03:34:43
398,4381,2020-08-05 07:35:47
3778,4685,2014-10-10 12:11:55
1848,5293,2016-09-22 17:51:00
4556,4047,2024-08-08 15:49:55
4904,5474,2018-09-19 20:21:56
739,5851,2015-04-01 08:47:18
2461,5930,2021-01-08 20:02:57
2654,4024,2021-10-15 01:04:43
3390,4507,2021-07-22 02:13:16
3003,5433,2013-03-22 21:02:42
3073,3968,2025-08-14 08:28:12
3097,4003,2025-08-04 15:50:01
660,4395,2024-06-26 13:43:05
1478,3864,2018-01-02 04:10:52
4403,3901,2014-08-30 18:17:38
3417,5195,2023-01-08 07:14:08
3751,4347,2023-03-04 11:48:36
2743,4326,2016-05-12 19:16:52
1074,5979,2021-11-17 13:11:24
1868,5297,2020-04-10 08:17:04
2043,3595,2015-06-02 22:38:51
1687,3940,2012-09-17 02:41:19
3226,4933,2010-06-13 17:00:43
1774,4131,2016-11-09 05:13:04
4553,4919,2012-06-20 05:15:25
221,4905,2018-01-04 04:15:47
1061,6587,2016-08-14 05:51:22
1015,3926,2023-07-01 05:33:52
3671,4429,2015-09-20 03:23:29
3481,4183,2017-07-11 07:57:23
475,3543,2010-05-11 15:19:44
3236,3880,2024-05-30 00:52:11
1999,4182,2020-06-21 14:05:02
4377,3958,2025-02-27 21:01:29
1400,4747,2011-03-23 02:04:30
1387,4609,2016-10-30 05:45:45
171,3838,2013-02-15 18:55:57
3690,4562,2022-06-16 12:44:20
4930,5199,2015-12-07 07:36:29
1675,5691,2018-11-18 15:53:12
1600,4147,2014-06-26 03:31:17
4455,3886,2013-10-13 18:11:26
1849,5657,2021-11-08 01:41:21
1465,4720,2011-08-27 03:33:19
4803,5005,2016-07-11 05:20:33
1426,5651,2012-05-22 11:39:04
2240,4364,2024-10-05 16:36:56
1681,5036,2024-01-28 17:50:05
34,3326,2024-03-01 07:33:33
4483,4354,2014-05-05 05:55:59
459,5198,2010-09-19 08:41:54
3806,3126,2019-03-08 06:37:06
4035,3634,2015-08-22 11:32:50
2804,4575,2025-05-17 07:36:17
3308,3616,2016-06-30 01:46:22
1398,5215,2011-06-01 14:25:14
1660,3429,2015-05-19 16:16:25
3487,5620,2013-04-04 06:20:59
1457,3974,2016-08-16 10:21:29
4558,3734,2020-05-17 21:04:21
3999,4614,2011-12-14 00:25:27
2642,2304,2014-05-06 11:03:30
1012,4846,2021-05-12 01:43:08
3137,5553,2020-10-10 05:52:30
3021,4264,2016-05-19 13:18:43
1335,5025,2011-11-24 19:02:01
1745,4728,2020-05-21 02:11:01
1766,5133,2024-03-27 14:52:48
2152,4082,2021-09-28 17:59:56
397,4532,2021-04-01 16:41:55
1443,4514,2017-01-16 20:08:36
2010,5960,2013-02-28 21:06:19
3383,4165,2024-12-10 05:06:33
3649,3774,2010-03-01 17:18:53
2493,2784,2019-02-02 20:39:52
2971,4910,2022-07-02 14:54:43
843,4409,2015-01-07 06:53:20
3705,5657,2020-04-13 20:00:16
532,5566,2017-07-18 09:05:12
1548,4026,2024-09-29 20:22:42
270,5116,2018-05-27 14:30:58
4607,4512,2016-02-21 08:45:36
4094,3266,2019-07-10 00:33:57
641,4611,2019-08-27 01:51:06
4380,4440,2021-12-11 03:04:04
2127,4189,2011-05-15 06:08:16
553,4320,2016-09-29 13:23:53
4510,3954,2014-08-19 19:12:39
3313,3618,2015-09-28 08:54:48
3145,3317,2016-09-09 10:57:03
1533,4757,2012-03-04 08:01:58
2847,3904,2016-04-21 14:04:54
3342,3633,2020-01-27 07:41:56
1752,4112,2019-08-18 20:37:22
144,5429,2023-04-08 12:26:43
4789,4636,2011-11-21 22:38:24
3627,3618,2013-09-19 15:29:54
4025,4587,2019-03-14 05:37:44
3745,4735,2022-04-26 16:52:58
3999,4914,2024-12-26 05:03:10
1975,4476,2012-08-01 17:34:14
1486,3642,2011-01-29 05:18:13
4917,4514,2012-03-01 02:28:11
1113,4407,2014-04-30 08:52:13
2809,5557,2013-11-02 00:09:21
4435,5090,2011-03-14 22:17:05
3113,4203,2022-04-19 23:01:57
3233,5230,2015-09-24 12:28:39
1406,5125,2021-10-02 09:03:40
3432,4224,2024-07-24 04:03:24
1604,5158,2020-03-22 21:33:19
512,3796,2019-10-16 00:42:40
3301,4930,2014-02-05 17:44:01
229,3043,2019-11-28 09:18:41
3947,3472,2011-01-31 09:02:59
174,5618,2010-03-04 04:49:24
594,4324,2021-07-17 14:43:37
3084,4497,2015-02-26 08:31:57
2555,3671,2022-05-26 22:43:14
348,4174,2022-02-22 13:25:31
2072,4803,2010-06-26 11:12:23
3659,3688,2021-11-05 14:17:50
4692,4362,2011-11-29 11:53:48
2679,4046,2020-08-06 03:13:08
3172,5348,2013-07-19 17:59:17
3397,3001,2011-12-04 12:39:12
1499,5673,2017-12-30 16:17:51
4897,5813,2011-10-13 09:28:13
3621,4658,2018-12-14 09:05:45
949,4431,2018-09-12 07:27:50
329,3497,2013-06-26 11:32:22
998,4493,2016-04-11 11:48:40
4405,3561,2020-06-24 04:04:51
1311,4286,2025-11-06 17:45:05
1308,6510,2025-11-28 05:54:43
2673,4350,2013-06-26 02:04:14
642,4741,2025-09-30 16:43:24
4515,5696,2025-02-05 10:46:56
2861,4028,2022-06-19 20:32:20
1675,4257,2013-02-19 02:08:53
552,4328,2010-03-23 08:18:34
3111,4865,2022-09-24 13:10:35
472,4653,2017-08-26 00:11:30
3236,3833,2020-03-14 05:11:30
253,4530,2017-05-16 03:08:22
2492,3452,2014-12-07 12:48:07
1384,4064,2013-06-17 05:21:20
569,3762,2021-03-27 15:37:46
3965,3821,2020-09-04 01:32:50
2814,3811,2014-11-27 11:30:17
3448,3874,2023-11-16 08:44:26
2274,4676,2017-04-27 03:55:17
656,3557,2015-03-08 06:06:46
1302,4071,2010-03-09 01:07:41
207,5173,2023-01-11 03:39:57
1629,4995,2018-10-07 07:18:35
631,4923,2014-10-15 07:14:59
1364,4937,2021-10-04 00:14:48
4172,4583,2015-06-11 01:18:56
1742,3409,2018-08-13 12:41:35
2426,4639,2018-03-20 15:10:17
1135,3326,2023-07-15 06:54:33
489,3640,2020-05-15 14:43:55
4561,4552,2013-12-18 13:45:23
291,4261,2023-03-20 06:05:00
2104,5184,2018-09-02 01:14:49
463,2928,2011-12-05 00:28:43
2017,3908,2015-05-22 12:07:12
271,4723,2012-09-04 15:49:25
3796,4466,2025-01-15 07:14:43
1271,4504,2020-01-30 20:09:05
3943,3469,2010-10-06 02:31:59
3803,4917,2016-03-11 21:03:11
1547,4756,2019-04-09 07:27:46
4238,3450,2024-04-12 12:03:38
1878,3446,2016-03-13 15:28:49
415,4290,2018-03-17 11:13:53
